0.051,220.9
0.052,210.9
0.053,207.4
0.054,207.5
0.055,208.0
0.056,210.7
0.057,209.2
0.058,227.7
0.059,209.3
0.06,214.9
0.061,199.6
0.062,206.9
0.063,143.7
0.064,147.0
0.065,145.0
0.066,140.8
0.067,143.7
0.068,143.6
0.069,143.5
0.07,141.0
0.071,144.9
0.072,140.5
0.073,144.3
0.074,143.7
0.075,152.2
0.076,141.8
0.077,147.8
0.078,140.9
0.079,144.5
0.08,146.6
0.081,145.5
0.082,146.3
0.083,145.7
0.084,144.1
0.085,146.5
0.086,147.2
0.087,143.4
0.088,144.1
0.089,147.0
0.09,145.2
0.091,143.3
0.092,144.3
0.093,146.0
0.094,142.0
0.095,143.2
0.096,143.0
0.097,148.6
0.098,144.4
0.099,146.5
0.1,148.0
